feature,baseline_macro_f1,importance_mean,importance_std,score_after_permutation_mean
pos_words_per_word,0.7272662318711288,0.0019237114217714123,0.00098669358388586,0.7253425204493574
char_svd_141,0.7272662318711288,0.0019014013778804629,0.0004034365469000928,0.7253648304932484
word_svd_55,0.7272662318711288,0.001883840862744579,0.0005966529283195098,0.7253823910083842
word_svd_10,0.7272662318711288,0.0018817806926550106,0.0008411680410126492,0.7253844511784738
word_svd_122,0.7272662318711288,0.0018670513971866364,0.0004372338754019193,0.7253991804739421
word_svd_54,0.7272662318711288,0.0018571237884104086,0.0009528759792780873,0.7254091080827184
char_svd_55,0.7272662318711288,0.0018266269132706015,0.0009496224096579616,0.7254396049578582
char_svd_113,0.7272662318711288,0.0018007847257375698,0.00132772683192482,0.7254654471453913
char_svd_111,0.7272662318711288,0.0017909110905254266,0.0014518553312611443,0.7254753207806034
word_svd_70,0.7272662318711288,0.0017463847759906503,0.001471369205393963,0.7255198470951382
char_svd_100,0.7272662318711288,0.0017442090161127633,0.0006763386553944293,0.7255220228550161
char_svd_3,0.7272662318711288,0.0017009106397027907,0.0005256980166082176,0.725565321231426
word_svd_36,0.7272662318711288,0.0016655919550987441,0.0017010026708901287,0.7256006399160301
word_svd_133,0.7272662318711288,0.0016633990513836184,0.000679816858501728,0.7256028328197452
char_svd_39,0.7272662318711288,0.0016330648674654613,0.0006716961803919232,0.7256331670036633
word_svd_9,0.7272662318711288,0.0016250380184704484,0.0011224728032020524,0.7256411938526584
char_svd_116,0.7272662318711288,0.001623727103830297,0.0010089705198617618,0.7256425047672985
word_svd_19,0.7272662318711288,0.0015965752565918257,0.0005063021574387822,0.725669656614537
word_svd_76,0.7272662318711288,0.0015901619220731744,0.00077141644724357,0.7256760699490556
avg_exclaims_per_sentence,0.7272662318711288,0.0015869677912829562,0.0009058315413426666,0.7256792640798458
word_svd_53,0.7272662318711288,0.0015681126153661129,0.0013215427153725596,0.7256981192557627
word_svd_159,0.7272662318711288,0.0015450444360551874,0.0006110851569835601,0.7257211874350736
char_svd_13,0.7272662318711288,0.0015299541819324691,0.0010157839051914907,0.7257362776891964
char_svd_78,0.7272662318711288,0.0015279470036833275,0.00022029450025144476,0.7257382848674455
word_svd_153,0.7272662318711288,0.0015259715953686026,0.0006785240948089364,0.7257402602757602
word_svd_14,0.7272662318711288,0.0015199359131919054,0.0009063901644925048,0.7257462959579369
word_svd_189,0.7272662318711288,0.0014959449177189166,0.000703120331318295,0.72577028695341
word_svd_86,0.7272662318711288,0.0014885320557167735,0.0006126804442380208,0.7257776998154121
unique_ratio,0.7272662318711288,0.0014788988911697443,0.001807208795423728,0.7257873329799591
word_svd_22,0.7272662318711288,0.001470448872005381,0.003063123842275245,0.7257957829991234
word_svd_0,0.7272662318711288,0.0014570927583981818,0.0008158908334418261,0.7258091391127306
word_svd_162,0.7272662318711288,0.0014540448562050169,0.0005456116136159799,0.7258121870149238
word_svd_61,0.7272662318711288,0.0014477609059175389,0.0010963553230272495,0.7258184709652112
word_svd_37,0.7272662318711288,0.0014377687663142068,0.001045218023639927,0.7258284631048146
char_svd_2,0.7272662318711288,0.0014130475890854032,0.003083225239606197,0.7258531842820434
word_svd_49,0.7272662318711288,0.0014070132214945464,0.0009150172976173794,0.7258592186496343
char_svd_53,0.7272662318711288,0.0014030208013454005,0.00039148544776181743,0.7258632110697835
char_svd_136,0.7272662318711288,0.0013946631021556134,0.0009141912743967517,0.7258715687689732
word_svd_102,0.7272662318711288,0.001386778351921958,0.0006332169444725058,0.7258794535192069
word_svd_192,0.7272662318711288,0.0013611857123804194,0.0006923838440241727,0.7259050461587484
num_uppercase_letters,0.7272662318711288,0.0013524638320956185,0.0003123345022077975,0.7259137680390332
char_svd_107,0.7272662318711288,0.0013503191246412084,0.0006027110893238784,0.7259159127464876
char_svd_68,0.7272662318711288,0.0013377954039907713,0.0009169134312523101,0.725928436467138
word_svd_71,0.7272662318711288,0.00130747643105531,0.000808936714782721,0.7259587554400735
char_svd_102,0.7272662318711288,0.0013014248710371047,0.0012071690919207953,0.7259648070000917
word_svd_138,0.7272662318711288,0.0013004334463046162,0.00045013620830348526,0.7259657984248242
word_svd_158,0.7272662318711288,0.0012997168408961147,0.0005747227055455895,0.7259665150302327
word_svd_186,0.7272662318711288,0.0012865987412774115,0.0004488629055576494,0.7259796331298514
char_svd_91,0.7272662318711288,0.0012764629269946814,0.0003096874595330949,0.7259897689441341
word_svd_125,0.7272662318711288,0.00127414506084913,0.0007374981250593363,0.7259920868102797
word_svd_60,0.7272662318711288,0.0012708906415006993,0.0009763102833254849,0.7259953412296282
char_svd_108,0.7272662318711288,0.001251981033181071,0.0006324444843637312,0.7260142508379478
word_svd_111,0.7272662318711288,0.0012515503261876447,0.0007671489624041325,0.7260146815449412
word_svd_26,0.7272662318711288,0.0012400469610584163,0.0006347411172459565,0.7260261849100704
word_svd_195,0.7272662318711288,0.0012203874317631147,0.0007277542433318072,0.7260458444393657
char_svd_49,0.7272662318711288,0.0012136583847555781,0.0008145442577529283,0.7260525734863732
word_svd_167,0.7272662318711288,0.0012047415255284743,0.0009567971974520111,0.7260614903456003
char_svd_11,0.7272662318711288,0.0011784127551404343,0.000673948895074575,0.7260878191159884
word_svd_176,0.7272662318711288,0.0011764718213612025,0.0006262984919727464,0.7260897600497677
avg_sentence_len_words,0.7272662318711288,0.0011662677587887637,0.0012422678215637333,0.72609996411234
char_svd_54,0.7272662318711288,0.001155215481871319,0.0012507714550281392,0.7261110163892575
